CustomerID,Name,Age,Gender,SubscriptionType,SubscriptionDate,LastLoginDate,TotalSessions,FeedbackScore,IsChurned
CUST01876,Larry Nair,32,Male,Monthly,2023-07-05,2025-11-09,4,5,1
CUST01877,Lisa Lee,25,Female,Yearly,2023-12-13,2026-01-02,20,6,0
CUST01878,Samantha White,43,Male,Yearly,2024-05-20,2026-01-03,19,7,0
CUST01879,Janet Carter,25,Female,Monthly,2025-02-15,2026-01-04,23,10,0
CUST01880,Emily Rodriguez,22,Female,Monthly,2024-01-21,2025-10-11,2,4,1
CUST01881,Daniel Jackson,42,Male,Monthly,2023-07-09,2025-12-09,13,3,0
CUST01882,George Thompson,48,Female,Quarterly,2023-12-16,2025-07-05,6,1,1
CUST01883,Deborah Martinez,27,Female,Monthly,2025-06-07,2025-06-10,8,6,1
CUST01884,Rahul Jackson,44,Male,Quarterly,2025-10-28,2025-12-29,16,7,0
CUST01885,Barbara Allen,32,Female,Monthly,2025-08-15,2025-11-02,7,2,1
CUST01886,Eric Nelson,25,Female,Monthly,2025-08-14,2025-12-23,26,7,0
CUST01887,Larry Harris,49,Female,Yearly,2024-10-22,2025-12-06,12,7,0
CUST01888,Amanda Verma,23,Female,Monthly,2025-08-31,2025-09-02,4,1,1
CUST01889,Lisa Iyer,28,Male,Monthly,2024-01-17,2025-12-18,6,8,0
CUST01890,Vikram Flores,41,Male,Quarterly,2025-06-09,2025-12-16,4,9,0
CUST01891,Pooja Thomas,61,Male,Monthly,2024-11-22,2025-12-21,18,6,0
CUST01892,Joshua Williams,65,Other,Yearly,2025-11-04,2025-12-19,7,7,0
CUST01893,Maria Moore,35,Female,Monthly,2023-02-28,2025-10-20,8,4,1
CUST01894,Ananya Martin,28,Female,Yearly,2025-12-09,2025-12-10,10,6,0
CUST01895,Dennis Rodriguez,22,Male,Monthly,2023-04-21,2025-12-27,18,6,0
CUST01896,Rahul Roberts,17,Male,Monthly,2025-03-21,2025-12-01,7,3,1
CUST01897,Gregory Martinez,20,Male,Monthly,2024-09-21,2025-10-02,3,4,1
CUST01898,Karan Wilson,16,Male,Quarterly,2023-11-12,2025-12-23,20,5,0
CUST01899,James Walker,52,Male,Monthly,2025-03-18,2025-12-16,22,6,0
CUST01900,Christine Harris,25,Female,Quarterly,2023-07-16,2025-09-11,3,5,1
CUST01901,Ruth Nair,33,Male,Quarterly,2024-08-02,2025-12-19,16,7,0
CUST01902,Scott Sanchez,27,Female,Monthly,2023-02-25,2025-06-29,2,1,1
CUST01903,Daniel Roberts,44,Male,Monthly,2025-10-23,2025-12-07,20,6,0
CUST01904,Scott Carter,54,Male,Monthly,2024-04-16,2025-10-14,4,2,1
CUST01905,Jennifer Wilson,43,Male,Monthly,2025-02-25,2025-12-19,21,7,0
CUST01906,Karen Jackson,29,Male,Quarterly,2025-09-11,2025-09-14,5,3,1
CUST01907,Christopher Sanchez,40,Female,Yearly,2025-08-10,2025-12-24,2,6,0
CUST01908,Debra Campbell,52,Male,Yearly,2023-01-26,2026-01-07,11,6,0
CUST01909,Brenda Allen,29,Male,Monthly,2025-09-22,2025-12-21,8,3,0
CUST01910,Jason Roberts,31,Male,Monthly,2023-08-26,2025-12-18,19,7,0
CUST01911,Nicholas White,32,Female,Quarterly,2025-12-31,2026-01-08,18,8,0
CUST01912,Priya Lopez,31,Other,Quarterly,2025-02-24,2026-01-10,13,6,0
CUST01913,Karen Smith,40,Male,Yearly,2024-06-12,2025-12-07,29,6,0
CUST01914,Carolyn Verma,35,Male,Monthly,2024-07-30,2025-07-29,5,2,1
CUST01915,Ryan White,34,Male,Quarterly,2025-01-26,2025-09-06,0,1,1
CUST01916,Frank Jackson,38,Female,Monthly,2024-07-01,2025-09-01,2,4,1
CUST01917,Rebecca Johnson,33,Male,Monthly,2023-03-14,2025-12-24,10,7,0
CUST01918,Carolyn Williams,20,Female,Monthly,2023-12-25,2025-11-07,8,1,1
CUST01919,Thomas Campbell,31,Male,Monthly,2024-07-16,2025-08-06,0,5,1
CUST01920,Alexander Flores,30,Male,Yearly,2025-12-08,2026-01-13,13,8,0
CUST01921,Elizabeth Lee,34,Male,Monthly,2023-07-27,2025-11-11,5,2,1
CUST01922,Carol Nair,18,Female,Monthly,2025-03-31,2025-09-27,4,3,1
CUST01923,Patrick Adams,40,Female,Monthly,2025-06-06,2026-01-03,17,7,0
CUST01924,Brenda Taylor,16,Other,Quarterly,2024-05-14,2026-01-12,33,7,0
CUST01925,Melissa Torres,41,Male,Quarterly,2025-06-13,2025-10-15,1,4,1
CUST01926,Emily Allen,19,Female,Quarterly,2024-01-07,2025-12-29,21,6,0
CUST01927,James Clark,34,Male,Quarterly,2023-09-23,2025-08-05,6,1,1
CUST01928,Scott Sharma,26,Other,Monthly,2024-03-29,2025-09-09,5,7,1
CUST01929,Mark Jones,32,Female,Quarterly,2025-08-01,2025-12-06,22,7,0
CUST01930,Scott Perez,55,Female,Monthly,2023-01-26,2025-09-11,0,4,1
CUST01931,Brian Gupta,16,Male,Monthly,2025-10-18,2025-10-19,0,4,1
CUST01932,Frank Harris,35,Male,Monthly,2023-06-10,2025-12-11,15,7,0
CUST01933,Brian Garcia,68,Male,Yearly,2025-01-26,2025-12-26,15,8,0
CUST01934,Laura Baker,26,Male,Monthly,2023-12-08,2025-12-10,20,6,0
CUST01935,Sharon Clark,29,Other,Monthly,2024-08-04,2025-12-15,32,9,0
CUST01936,Donald Harris,35,Female,Monthly,2023-09-10,2025-10-07,0,3,1
CUST01937,Margaret Davis,63,Female,Monthly,2023-11-22,2025-12-21,16,8,0
CUST01938,Stephen Clark,49,Male,Monthly,2024-07-25,2025-08-31,4,2,1
CUST01939,Benjamin Miller,16,Female,Quarterly,2024-10-12,2025-12-12,23,6,0
CUST01940,Ronald Anderson,35,Female,Monthly,2025-08-08,2025-08-08,0,3,1
CUST01941,Christopher Nair,34,Female,Monthly,2023-01-07,2025-12-25,20,5,0
CUST01942,Ruth Robinson,47,Female,Quarterly,2023-07-21,2025-12-20,13,4,0
CUST01943,Rebecca Clark,32,Male,Monthly,2024-04-04,2025-06-26,4,4,1
CUST01944,Nicholas Garcia,48,Female,Quarterly,2023-02-16,2025-12-31,16,7,0
CUST01945,Nancy Torres,21,Female,Quarterly,2025-01-28,2025-07-01,6,4,1
CUST01946,Sanjay Sharma,29,Female,Quarterly,2024-01-31,2026-01-05,2,9,0
CUST01947,Ryan White,20,Female,Monthly,2025-08-25,2026-01-03,13,7,0
CUST01948,Dorothy Rodriguez,20,Male,Yearly,2024-02-28,2025-12-17,6,4,0
CUST01949,Ashley Baker,41,Female,Yearly,2023-12-29,2025-12-14,13,10,0
CUST01950,Samuel Davis,23,Female,Yearly,2023-11-23,2025-11-14,1,3,1
CUST01951,James Mitchell,36,Male,Quarterly,2025-11-30,2025-12-22,14,8,0
CUST01952,Elizabeth Sharma,23,Male,Monthly,2023-09-05,2025-12-08,6,4,0
CUST01953,Samuel Wright,16,Female,Monthly,2023-05-03,2025-08-22,2,3,1
CUST01954,Pooja Gupta,27,Female,Monthly,2025-03-29,2025-12-14,27,9,0
CUST01955,Benjamin Adams,30,Male,Quarterly,2023-08-01,2025-09-25,0,3,1
CUST01956,Ruth Gupta,27,Female,Quarterly,2023-12-13,2025-12-25,12,6,0
CUST01957,Charles Iyer,26,Male,Monthly,2024-06-25,2025-06-20,2,3,1
CUST01958,Alexander Jones,36,Male,Quarterly,2024-05-16,2025-12-25,20,5,0
CUST01959,Donna Hall,47,Male,Quarterly,2024-06-12,2025-12-08,10,4,0
CUST01960,John Carter,38,Male,Quarterly,2023-02-23,2025-08-29,1,4,1
CUST01961,Larry White,16,Female,Monthly,2023-11-21,2025-12-27,29,8,0
CUST01962,Jacob Rivera,17,Male,Monthly,2023-09-21,2025-09-18,0,7,1
CUST01963,Karan Harris,25,Male,Monthly,2024-03-09,2026-01-06,11,3,0
CUST01964,Justin Smith,30,Male,Quarterly,2025-11-24,2025-12-07,16,8,0
CUST01965,Amit Hernandez,18,Other,Quarterly,2025-10-23,2025-10-30,0,5,1
CUST01966,Divya Nair,45,Female,Monthly,2025-12-11,2025-12-16,5,8,0
CUST01967,Meera Harris,34,Male,Yearly,2024-12-02,2026-01-02,26,7,0
CUST01968,Mark Martinez,16,Male,Quarterly,2023-09-02,2025-12-24,16,8,0
CUST01969,Amy Robinson,24,Female,Quarterly,2023-01-25,2025-12-13,14,7,0
CUST01970,Meera Anderson,16,Female,Monthly,2023-03-09,2025-11-06,9,2,1
CUST01971,Kevin Allen,39,Male,Quarterly,2025-12-31,2026-01-02,17,9,0
CUST01972,Anjali Brown,38,Male,Quarterly,2024-05-16,2025-10-16,3,2,1
CUST01973,Alexander Nair,42,Female,Monthly,2025-07-23,2025-07-28,0,5,1
CUST01974,Stephen Moore,21,Male,Monthly,2023-05-11,2026-01-07,28,7,0
CUST01975,Eric Martin,41,Male,Monthly,2025-09-04,2025-12-12,18,4,0
CUST01976,Kavita Sharma,24,Male,Quarterly,2023-05-30,2025-11-02,6,4,1
CUST01977,Jeffrey Garcia,46,Male,Monthly,2024-03-16,2025-12-27,21,5,0
CUST01978,Larry Smith,25,Female,Yearly,2023-08-17,2025-12-18,18,3,0
CUST01979,Maria Adams,52,Male,Yearly,2025-07-23,2025-12-30,21,9,0
CUST01980,Dennis Clark,16,Female,Monthly,2023-12-28,2025-07-31,7,8,1
CUST01981,Shirley Jackson,19,Female,Monthly,2025-12-25,2026-01-03,6,4,1
CUST01982,Nicholas Martin,17,Female,Monthly,2024-01-09,2025-09-11,5,5,1
CUST01983,Meera Allen,27,Male,Monthly,2023-05-15,2025-12-27,27,4,0
CUST01984,Richard Nair,17,Female,Monthly,2024-01-10,2025-11-04,4,4,1
CUST01985,Ruth Anderson,26,Male,Quarterly,2024-10-17,2025-12-16,24,8,0
CUST01986,Susan Baker,43,Male,Quarterly,2023-11-13,2026-01-03,17,8,0
CUST01987,Jerry Sanchez,29,Female,Yearly,2023-11-18,2025-12-13,34,6,0
CUST01988,Jacob Adams,57,Female,Monthly,2024-07-05,2025-09-25,4,1,1
CUST01989,Jacob Nair,49,Female,Monthly,2023-10-24,2025-09-02,4,5,1
CUST01990,Pooja Mitchell,47,Male,Monthly,2025-03-16,2026-01-15,20,6,0
CUST01991,Ruth Sanchez,44,Male,Monthly,2023-10-14,2025-12-29,18,8,0
CUST01992,Robert Gupta,16,Female,Monthly,2024-06-08,2025-08-28,5,3,1
CUST01993,Patricia Lee,52,Male,Monthly,2024-02-13,2025-12-07,22,7,0
CUST01994,Nicholas Lewis,39,Female,Monthly,2024-05-12,2025-08-01,1,7,1
CUST01995,Patrick Nguyen,55,Male,Yearly,2023-04-05,2025-12-22,21,9,0
CUST01996,Alexander Iyer,27,Female,Monthly,2025-02-07,2025-11-17,1,4,1
CUST01997,Samantha Perez,38,Male,Monthly,2024-08-05,2025-10-28,2,5,1
CUST01998,Kavita Mitchell,37,Male,Yearly,2025-04-27,2026-01-06,10,8,0
CUST01999,Pamela Martin,43,Female,Quarterly,2025-06-16,2025-07-08,4,6,1
CUST02000,Helen Carter,20,Female,Quarterly,2024-08-19,2026-01-07,21,5,0
